id;company_rating;company_location;total_fleet_count;iata_approved
23960;100%;;1.0;f
22659;100%;;1.0;t
11574;;;1.0;t
40421;96%;Jersey;29.0;t
27900;;Guinea;1.0;f
27947;;Tonga;1.0;t
4545;100%;;1.0;t
36892;;Kiribati;2.0;f
33920;;Zimbabwe;2.0;t
31606;100%;Marshall Islands;54.0;t
43593;100%;Guernsey;1.0;t
3616;100%;Cape Verde;14.0;t
33044;;Guinea;1.0;f
2798;100%;Togo;1.0;t
14386;100%;Nicaragua;8.0;f
33007;100%;Croatia;1.0;t
43196;;;1.0;t
28814;;Afghanistan;2.0;f
3084;100%;Isle of Man;1.0;t
10505;100%;;1.0;t
13349;;Indonesia;1.0;t
6544;100%;;1.0;t
5486;100%;Svalbard & Jan Mayen Islands;12.0;f
45424;;;2.0;t
41405;;Guinea;2.0;f
48563;;;1.0;f
33920;;Zimbabwe;2.0;t
44656;100%;Faroe Islands;3.0;t
14346;;;3.0;t
39235;;;1.0;f
4463;;Russian Federation;1.0;t
11438;;Tonga;1.0;t
47185;100%;Isle of Man;2.0;t
46500;99%;Pakistan;73.0;f
46500;99%;Pakistan;73.0;f
31979;100%;Kenya;10.0;f
9209;;Uzbekistan;1.0;t
35143;0%;;4.0;f
20206;;Monaco;1.0;t
3941;100%;;3.0;f
31979;100%;Kenya;10.0;f
49418;;Niue;2.0;f
10288;;United Kingdom;1.0;t
29820;100%;Guinea;2.0;f
31979;100%;Kenya;10.0;f
5429;100%;;2.0;t
47944;;;1.0;f
45218;100%;Marshall Islands;1.0;t
24061;;Zimbabwe;1.0;f
16594;;;1.0;t
35488;;Kiribati;1.0;f
48655;;;1.0;t
33785;;Nicaragua;2.0;f
17889;;Russian Federation;1.0;t
4850;;;1.0;t
30585;;;1.0;t
37833;;China;1.0;t
23868;67%;;15.0;t
33785;;Nicaragua;2.0;f
41269;;Philippines;7.0;f
3639;100%;;1.0;f
31860;100%;;1.0;t
47701;;;1.0;t
27142;;Guinea;1.0;t
46622;;;1.0;f
2856;;Switzerland;1.0;f
27862;;;2.0;t
33766;;Bosnia and Herzegovina;2.0;t
36234;97%;Fiji;12.0;t
48746;100%;Uganda;5.0;f
14632;;;1.0;f
11580;;;1.0;f
46404;;;1.0;f
15314;;Christmas Island;1.0;f
20230;100%;;1.0;t
44063;;;1.0;f
43050;100%;;2.0;t
41647;;Chile;1.0;t
3376;;Nicaragua;8.0;t
46181;;Sao Tome and Principe;1.0;f
39069;;Bouvet Island (Bouvetoya);1.0;f
18484;100%;Gambia;108.0;f
20685;;;1.0;f
34025;;Nicaragua;6.0;f
12718;100%;Indonesia;2.0;f
25803;;Cook Islands;1.0;t
11671;100%;;1.0;f
39750;100%;;1.0;f
35414;;Uzbekistan;1.0;f
14364;100%;Nauru;9.0;f
34447;;Isle of Man;2.0;t
35411;100%;Mauritania;2.0;f
26802;;Sao Tome and Principe;2.0;f
10659;;;1.0;t
30671;;Marshall Islands;1.0;t
30279;;Kenya;1.0;f
41265;;Zimbabwe;1.0;t
31585;;;1.0;f
44640;100%;French Polynesia;4.0;t
43378;;;1.0;f
49373;;Russian Federation;2.0;t
24875;80%;Malawi;1.0;t
30913;;Nauru;1.0;t
18753;100%;Gambia;1.0;t
49364;;Reunion;3.0;t
47783;100%;Isle of Man;3.0;t
47783;100%;Isle of Man;3.0;t
28256;;;1.0;f
1243;;Kenya;1.0;t
28919;;Malawi;2.0;t
20426;;Slovakia (Slovak Republic);2.0;f
4984;;Tonga;2.0;t
4984;;Tonga;2.0;t
35607;100%;Tonga;1.0;t
31334;;Maldives;2.0;f
26389;100%;Vietnam;1.0;f
13162;;Bosnia and Herzegovina;1.0;t
45137;;;1.0;t
5392;;;1.0;f
38289;;Uzbekistan;1.0;t
13721;;Maldives;1.0;f
22331;99%;Rwanda;50.0;t
2348;;Chile;1.0;t
18680;0%;;1.0;t
30126;100%;Togo;5.0;t
25201;100%;France;1.0;f
14716;;Faroe Islands;2.0;t
26676;;Uzbekistan;1.0;t
11425;;Greenland;1.0;t
21979;;;1.0;t
41692;90%;Guinea;2.0;f
41623;;;1.0;f
9333;;Guinea;1.0;f
8707;73%;Rwanda;21.0;t
41732;;Isle of Man;1.0;t
5062;;Mexico;1.0;t
8707;73%;Rwanda;21.0;t
23886;100%;Anguilla;1.0;t
16371;95%;Bouvet Island (Bouvetoya);29.0;f
21926;;;1.0;f
2745;;Russian Federation;1.0;f
37995;;Somalia;1.0;t
19842;85%;Turkmenistan;53.0;f
18145;100%;United Kingdom;1.0;f
45731;;Uzbekistan;1.0;t
17844;100%;;3.0;t
9936;;Canada;1.0;t
40234;100%;Isle of Man;1.0;f
28751;;Grenada;1.0;t
19842;85%;Turkmenistan;53.0;f
33900;80%;Nauru;1.0;f
23676;;;1.0;t
20133;;Turkmenistan;1.0;f
10;;;1.0;t
4389;0%;;1.0;f
354;100%;;2.0;t
15904;100%;Afghanistan;2.0;f
18792;;Micronesia;1.0;f
9950;;Denmark;1.0;t
27562;;Gambia;1.0;t
36358;;Zimbabwe;1.0;t
31193;;Uganda;3.0;t
5486;100%;Svalbard & Jan Mayen Islands;12.0;f
21569;100%;Libyan Arab Jamahiriya;1.0;t
41742;90%;Slovakia (Slovak Republic);3.0;t
41742;90%;Slovakia (Slovak Republic);3.0;t
32479;100%;Cocos (Keeling) Islands;1.0;t
1577;100%;Peru;8.0;t
12682;100%;;1.0;t
35011;;Brazil;1.0;f
40608;;;1.0;f
21132;;Costa Rica;1.0;t
16027;;Barbados;8.0;t
19780;100%;;3.0;f
19780;100%;;3.0;f
42273;100%;;1.0;f
37014;;;1.0;f
49373;;Russian Federation;2.0;t
49645;;Brunei Darussalam;1.0;f
22223;;Bouvet Island (Bouvetoya);1.0;f
44940;50%;Croatia;2.0;t
1738;;Lebanon;1.0;f
11056;100%;Uzbekistan;3.0;f
20534;;Brunei Darussalam;1.0;f
23034;99%;Monaco;54.0;f
1789;100%;Uganda;1.0;f
48976;100%;Philippines;4.0;f
19393;;Russian Federation;2.0;f
42806;;Gibraltar;1.0;f
24632;100%;Croatia;4.0;t
188;100%;Nauru;1.0;t
1252;;Isle of Man;1.0;f
38746;99%;Vietnam;13.0;f
19493;;;1.0;t
42055;;Isle of Man;1.0;f
38746;99%;Vietnam;13.0;f
38746;99%;Vietnam;13.0;f
38746;99%;Vietnam;13.0;f
24410;100%;;1.0;f
17042;;Russian Federation;1.0;f
39432;100%;Puerto Rico;1.0;t
36949;98%;;11.0;t
3254;;Tonga;16.0;t
45370;;;1.0;f
8406;;Anguilla;1.0;f
24279;;Sao Tome and Principe;1.0;t
8036;;;1.0;t
42529;;Russian Federation;1.0;t
2074;100%;Lebanon;1.0;f
41269;;Philippines;7.0;f
48735;89%;Gambia;1.0;t
45594;;;1.0;f
2505;;;1.0;t
40353;;;1.0;f
36635;100%;Indonesia;10.0;f
33474;83%;;1.0;t
10442;;Isle of Man;1.0;f
8599;100%;;1.0;t
47597;;;1.0;t
48756;100%;Maldives;59.0;f
13198;;;1.0;f
46420;;;1.0;f
958;;Denmark;2.0;t
22194;;;1.0;t
24836;100%;Kiribati;4.0;f
46334;100%;Micronesia;1.0;f
14309;;Turkmenistan;1.0;f
193;100%;Estonia;3.0;t
16378;;Gambia;1.0;f
46269;;Monaco;1.0;t
9958;;;1.0;t
2214;;;1.0;f
6838;96%;Spain;59.0;t
22108;;Kenya;11.0;f
4452;;Russian Federation;1.0;f
44522;;Rwanda;1.0;f
49655;;;1.0;t
14290;;Monaco;1.0;f
3096;;;1.0;t
1730;100%;Chad;2.0;t
10890;100%;;2.0;t
624;100%;Barbados;4.0;f
23983;;Finland;1.0;f
46673;;Djibouti;1.0;t
1599;100%;;2.0;f
45938;;;1.0;f
39886;100%;Malta;2.0;f
38242;85%;Rwanda;3.0;t
10863;;;1.0;t
20689;0%;Micronesia;1.0;f
33335;100%;Gibraltar;3.0;t
48240;;Somalia;1.0;t
14354;40%;;3.0;t
26803;;Kiribati;1.0;t
15733;;Chile;1.0;t
20334;99%;Niger;171.0;t
49325;;Saint Pierre and Miquelon;781.0;t
37646;100%;Estonia;60.0;f
24917;100%;Uganda;11.0;t
6405;100%;Russian Federation;2.0;t
42385;100%;Nauru;2.0;t
4250;100%;;2.0;f
27090;100%;Tonga;2.0;t
33734;;;1.0;f
33429;;Russian Federation;2.0;f
28246;;Russian Federation;1.0;t
34747;;Lebanon;3.0;t
29647;100%;Peru;1305.0;f
29647;100%;Peru;1305.0;f
35143;0%;;4.0;f
46888;100%;Mauritania;3.0;f
29647;100%;Peru;1305.0;f
17795;100%;Uzbekistan;11.0;t
7441;100%;Niue;1.0;f
34493;;;1.0;t
32222;;Gambia;4.0;f
15602;;Uzbekistan;2.0;t
45469;;Reunion;2.0;f
5439;45%;;6.0;f
10905;100%;;2.0;f
36629;;;1.0;t
1807;100%;;1.0;f
49958;;Barbados;1.0;f
25454;;Bouvet Island (Bouvetoya);1.0;f
42665;;Zimbabwe;1.0;t
6724;;Lithuania;1.0;t
5915;;Russian Federation;4.0;f
970;100%;Marshall Islands;2.0;f
42928;100%;;1.0;t
5904;100%;Mauritania;2.0;f
4698;;United Kingdom;1.0;t
33217;;France;1.0;f
43208;;;1.0;t
42802;100%;;1.0;t
19727;;Chile;1.0;t
3669;80%;Guinea;2.0;f
6604;;;1.0;t
29559;;;1.0;f
3959;;Pakistan;1.0;f
37872;38%;;1.0;t
12902;;Guernsey;1.0;f
18993;100%;Reunion;2.0;t
8438;62%;Nicaragua;9.0;t
5439;45%;;6.0;f
5439;45%;;6.0;f
5439;45%;;6.0;f
36635;100%;Indonesia;10.0;f
40181;100%;Russian Federation;2.0;t
3629;60%;;1.0;f
45263;100%;France;1.0;t
49293;;French Guiana;1.0;f
8627;90%;Gambia;1.0;t
19435;100%;;1.0;f
9587;100%;;1.0;f
19859;100%;Puerto Rico;2.0;t
23356;100%;Netherlands;1.0;f
36638;100%;;1.0;f
23514;;Australia;1.0;t
9265;;French Guiana;1.0;f
31970;;Niue;2.0;f
43769;;;1.0;t
16848;;;1.0;f
40512;100%;Indonesia;2.0;t
42509;100%;Nicaragua;1.0;t
25927;;;1.0;t
16287;100%;;2.0;f
16772;;Niue;2.0;t
31044;;;1.0;t
18927;;Congo;1.0;t
34321;;Maldives;1.0;t
32019;;Lebanon;1.0;t
20217;90%;;2.0;t
6830;;;1.0;t
17372;;Russian Federation;1.0;t
43744;;Cocos (Keeling) Islands;1.0;t
27499;100%;;1.0;t
25813;100%;Cocos (Keeling) Islands;1.0;f
38846;100%;Micronesia;1.0;t
12973;100%;United Kingdom;1.0;t
16371;95%;Bouvet Island (Bouvetoya);29.0;f
5821;100%;;1.0;f
47605;67%;;1.0;t
30740;;Gambia;2.0;t
32548;;;1.0;t
23526;;;1.0;f
2173;;Ghana;1.0;t
49296;;;1.0;t
17076;;Bahrain;1.0;t
49663;;Chile;2.0;t
29647;100%;Peru;1305.0;f
5636;;;1.0;t
17285;;Micronesia;1.0;f
29647;100%;Peru;1305.0;f
45760;;Faroe Islands;1.0;t
29647;100%;Peru;1305.0;f
44111;100%;Vanuatu;1.0;f
9604;100%;;1.0;t
29647;100%;Peru;1305.0;f
29647;100%;Peru;1305.0;f
17360;;Turkmenistan;1.0;t
47086;100%;Mauritania;4.0;t
49241;50%;Libyan Arab Jamahiriya;1.0;t
29647;100%;Peru;1305.0;f
44959;;;1.0;f
29647;100%;Peru;1305.0;f
24026;98%;Cape Verde;69.0;t
30800;100%;Micronesia;2.0;f
24307;;Denmark;1.0;f
16564;;Russian Federation;1.0;f
6441;;Nicaragua;1.0;t
45843;;;1.0;f
47474;;Lebanon;1.0;f
8187;;;1.0;f
25555;;Malta;1.0;f
17806;;Faroe Islands;1.0;f
2653;;Lithuania;1.0;t
11956;;Gibraltar;4.0;t
20498;100%;;1.0;t
6377;;French Guiana;1.0;t
39101;100%;Micronesia;1.0;t
14173;90%;Brazil;3.0;t
33547;100%;Uzbekistan;1.0;t
39898;;;1.0;t
13611;;Denmark;1.0;t
11440;;;1.0;f
32808;;Gambia;1.0;f
4056;;Brunei Darussalam;1.0;f
1614;;Tanzania;1.0;t
7055;100%;;1.0;f
32099;;Sao Tome and Principe;1.0;f
7296;100%;Zimbabwe;2.0;t
5236;;Croatia;1.0;t
15073;;French Guiana;1.0;t
16673;;France;1.0;t
35143;0%;;4.0;f
39965;100%;Tonga;3.0;t
11058;;Niue;1.0;f
21027;;Estonia;1.0;t
43379;;Palestinian Territory;1.0;f
23346;;;1.0;t
16319;100%;Zimbabwe;1.0;f
8688;;Brazil;2.0;f
29950;;France;1.0;t
3376;;Nicaragua;8.0;t
3376;;Nicaragua;8.0;t
23807;;;1.0;t
28549;;Guinea;1.0;f
33381;100%;Turks and Caicos Islands;1.0;t
25655;100%;Ukraine;2.0;f
33331;;Tonga;1.0;f
32352;100%;French Guiana;2.0;f
15069;100%;Montserrat;3.0;t
47199;100%;Tanzania;2.0;t
41784;100%;Rwanda;3.0;f
35619;;Indonesia;1.0;f
9709;;Tunisia;1.0;f
49727;;;2.0;f
31740;;;1.0;f
47789;;;1.0;t
39931;;Guinea;1.0;f
31069;;;1.0;t
38330;100%;Montserrat;1.0;f
22132;;Kenya;1.0;f
17947;;French Guiana;2.0;t
38568;;Turks and Caicos Islands;4.0;f
27944;;France;1.0;f
46194;100%;Tanzania;4.0;f
49795;;Chile;1.0;t
24404;;;1.0;f
37513;;Malta;1.0;f
15965;;Russian Federation;1.0;t
19041;100%;Indonesia;4.0;t
1004;;Holy See (Vatican City State);2.0;t
35809;;;1.0;f
38590;;;1.0;f
16049;;;1.0;f
26321;100%;Faroe Islands;2.0;t
15647;100%;Bosnia and Herzegovina;2.0;t
27162;100%;Isle of Man;1.0;f
18704;;;1.0;t
34714;100%;;2.0;t
44466;;;1.0;t
8438;62%;Nicaragua;9.0;t
39050;100%;;1.0;t
12492;;;1.0;t
36299;100%;Rwanda;13.0;t
29078;0%;Tonga;1.0;f
47220;;;1.0;f
48746;100%;Uganda;5.0;f
5427;;Monaco;1.0;f
29154;;El Salvador;1.0;f
25421;67%;Svalbard & Jan Mayen Islands;2.0;f
8076;;Lithuania;1.0;f
36036;;Ghana;1.0;t
21496;0%;Turkmenistan;1.0;t
44317;0%;;1.0;t
30136;;Brazil;1.0;f
13694;;Gibraltar;1.0;f
34605;;Chile;1.0;f
6351;;;2.0;f
13637;60%;;5.0;t
14490;100%;Denmark;1.0;t
21615;100%;Montserrat;4.0;f
42465;;Zimbabwe;1.0;f
28566;78%;Slovakia (Slovak Republic);79.0;t
36137;;Lebanon;1.0;t
12320;100%;Bosnia and Herzegovina;20.0;f
36262;;Andorra;1.0;t
39396;100%;Zimbabwe;1.0;t
33617;;Canada;1.0;f
18180;;;1.0;t
18885;70%;El Salvador;7.0;t
8219;;Micronesia;1.0;t
26279;;Lebanon;1.0;t
25437;100%;;1.0;t
32224;;;1.0;f
38962;100%;Gibraltar;2.0;t
27759;0%;Monaco;1.0;t
3182;;;1.0;f
27253;;French Guiana;1.0;f
25609;0%;;1.0;f
23008;100%;Russian Federation;1.0;t
3965;;Canada;1.0;t
38482;100%;Jersey;1.0;f
3669;80%;Guinea;2.0;f
24775;97%;Montserrat;44.0;f
23747;100%;Niger;4.0;t
40189;100%;Marshall Islands;1.0;f
20590;;;1.0;f
29338;100%;;2.0;t
6624;;Russian Federation;1.0;t
39625;100%;Zimbabwe;1.0;t
14617;100%;;1.0;t
14934;;Anguilla;1.0;f
26892;100%;Togo;12.0;t
46614;100%;;1.0;t
47297;;;1.0;t
35759;100%;;1.0;t
37230;;;1.0;t
48334;100%;Guinea;12.0;f
1546;;;2.0;f
14833;;;1.0;f
37287;;Maldives;1.0;t
35300;;;1.0;t
28335;;;1.0;t
48334;100%;Guinea;12.0;f
39952;100%;Tonga;21.0;f
12116;;Uganda;1.0;f
26504;;Niue;1.0;f
30695;;Guinea;1.0;f
48334;100%;Guinea;12.0;f
35231;;;1.0;f
45902;;Sao Tome and Principe;5.0;t
48207;;Faroe Islands;1.0;f
30995;;;7.0;f
17959;;Lebanon;1.0;t
27380;;Peru;1.0;f
21864;100%;Micronesia;1.0;t
18282;;Niue;1.0;f
42773;;;1.0;f
27772;100%;Chad;2.0;t
29866;100%;Isle of Man;2.0;f
26146;;;2.0;t
26621;25%;;1.0;t
14566;100%;Korea;4.0;t
36836;;Tanzania;1.0;f
24539;100%;;1.0;t
29702;;;1.0;t
18140;;Bosnia and Herzegovina;2.0;f
4367;;;1.0;t
29692;;Faroe Islands;1.0;f
1953;;;1.0;f
9558;;Maldives;1.0;f
19778;;Russian Federation;1.0;t
31295;;Lebanon;1.0;t
47451;100%;Turkmenistan;1.0;t
8206;;Maldives;1.0;t
6001;;;1.0;f
39742;97%;;2.0;f
9226;;Mauritania;5.0;f
41008;100%;Venezuela;6.0;f
23037;;Lebanon;1.0;t
30560;;;1.0;f
31072;100%;Montserrat;6.0;t
3279;;Uzbekistan;1.0;t
29647;100%;Peru;1305.0;f
20739;;;1.0;f
29647;100%;Peru;1305.0;f
44510;;;1.0;f
29647;100%;Peru;1305.0;f
49082;;Pakistan;1.0;f
23843;100%;Isle of Man;3.0;t
29647;100%;Peru;1305.0;f
1369;100%;Russian Federation;1.0;t
29647;100%;Peru;1305.0;f
2417;;Cocos (Keeling) Islands;1.0;f
29647;100%;Peru;1305.0;f
980;;Djibouti;4.0;f
25163;;Afghanistan;1.0;t
37922;50%;;1.0;t
15602;;Uzbekistan;2.0;t
13084;;;1.0;t
42290;;;1.0;f
2982;;;1.0;t
48660;100%;Nicaragua;2.0;t
25903;;China;1.0;f
48504;;Netherlands;5.0;f
24647;;Guinea;2.0;t
39693;100%;Guinea;3.0;f
48214;100%;Canada;1.0;f
11320;;Guinea;1.0;t
40440;;Portugal;1.0;t
38793;100%;Svalbard & Jan Mayen Islands;2.0;f
37370;;Russian Federation;1.0;t
41118;;;1.0;f
34272;;Papua New Guinea;1.0;t
9439;;;1.0;f
24779;;;1.0;t
24241;;;1.0;t
25839;;Congo;1.0;t
1009;;Lebanon;1.0;t
5439;45%;;6.0;f
15294;;;1.0;f
24615;;;1.0;t
49270;;Faroe Islands;1.0;f
24836;100%;Kiribati;4.0;f
8438;62%;Nicaragua;9.0;t
8438;62%;Nicaragua;9.0;t
44468;;France;1.0;f
20163;100%;Lebanon;1.0;t
1040;;;1.0;t
31376;;Cocos (Keeling) Islands;1.0;f
28828;100%;Isle of Man;198.0;t
32443;;Costa Rica;4.0;t
11775;;Bouvet Island (Bouvetoya);1.0;t
16787;100%;Niue;2.0;f
6229;;Venezuela;1.0;t
40104;;Somalia;1.0;t
5069;;Holy See (Vatican City State);1.0;f
40752;100%;Tunisia;5.0;t
44420;100%;Faroe Islands;2.0;f
7882;;;1.0;t
2347;100%;Russian Federation;1.0;t
7981;100%;Sao Tome and Principe;4.0;t
4023;;Estonia;1.0;f
48290;100%;;1.0;f
14272;;Guinea;1.0;t
33192;;Russian Federation;2.0;t
24587;100%;Nicaragua;2.0;f
42579;29%;Anguilla;1.0;f
31461;;Gambia;1.0;f
16506;;Christmas Island;1.0;f
15994;50%;;1.0;f
30924;;Sao Tome and Principe;7.0;t
28182;;Isle of Man;1.0;f
43963;;;1.0;f
40292;;;1.0;f
1984;;Mauritania;3.0;t
8238;91%;Barbados;15.0;t
43248;100%;Tanzania;2.0;t
25276;90%;Denmark;1.0;f
26166;;Isle of Man;1.0;t
2035;40%;;1.0;f
2399;;Costa Rica;1.0;t
19586;;Libyan Arab Jamahiriya;1.0;f
41313;100%;Denmark;10.0;t
43248;100%;Tanzania;2.0;t
3544;;;1.0;t
11944;;Russian Federation;1.0;f
20474;;Lebanon;1.0;t
180;;;1.0;f
44407;;Bouvet Island (Bouvetoya);1.0;t
6575;;Ghana;1.0;f
26518;100%;Turkmenistan;1.0;t
23486;;;1.0;f
33284;;Gambia;3.0;f
11734;100%;;3.0;t
47808;;Niue;1.0;f
44940;50%;Croatia;2.0;t
35616;;Nauru;1.0;f
11817;;Tonga;3.0;f
22270;100%;;3.0;t
2172;100%;;2.0;t
35455;;;1.0;f
41080;89%;Tonga;10.0;t
13582;;Guinea;2.0;f
4717;;Isle of Man;1.0;f
41080;89%;Tonga;10.0;t
29647;100%;Peru;1305.0;f
42158;100%;;15.0;f
42158;100%;;15.0;f
42158;100%;;15.0;f
42158;100%;;15.0;f
42158;100%;;15.0;f
42158;100%;;15.0;f
42158;100%;;15.0;f
42158;100%;;15.0;f
42158;100%;;15.0;f
42158;100%;;15.0;f
50075;;Chad;1.0;t
37779;100%;;1.0;t
12316;100%;Micronesia;2.0;t
34930;;;2.0;t
41080;89%;Tonga;10.0;t
47876;;Estonia;1.0;t
16197;;;1.0;t
17537;;;1.0;f
37498;;;1.0;f
20119;;Lithuania;1.0;f
24445;;Niger;1.0;f
42582;;Niue;1.0;f
3276;;Marshall Islands;1.0;t
10043;0%;French Guiana;1.0;f
29812;100%;Tanzania;2.0;t
43217;75%;;1.0;t
19397;100%;Niue;2.0;t
18077;100%;Sao Tome and Principe;139.0;f
7906;;Costa Rica;1.0;t
24011;100%;;1.0;t
15414;;Afghanistan;1.0;t
26312;100%;;3.0;t
12316;100%;Micronesia;2.0;t
27465;100%;;1.0;f
30031;100%;Turks and Caicos Islands;2.0;t
9780;;Isle of Man;2.0;t
37152;;;2.0;f
26738;;;1.0;t
9564;;;1.0;t
7011;;;1.0;f
32217;;;1.0;f
13145;;Cuba;2.0;t
47086;100%;Mauritania;4.0;t
48310;20%;Lebanon;1.0;t
21252;;Guinea;1.0;t
10700;100%;Gambia;1.0;t
40607;;Uganda;1.0;t
2039;;Jersey;1.0;t
23669;100%;;1.0;f
195;;Slovenia;1.0;f
47772;;Montserrat;1.0;f
33072;100%;El Salvador;4.0;f
6740;;;1.0;t
34156;100%;Svalbard & Jan Mayen Islands;2.0;t
21852;100%;;3.0;f
5526;100%;Isle of Man;3.0;t
11430;90%;;1.0;t
18555;80%;Uzbekistan;1.0;f
42519;;Nauru;1.0;t
13798;100%;France;2.0;t
13717;;;1.0;t
14152;;Gambia;1.0;t
9204;11%;Russian Federation;1.0;t
35641;;Netherlands;15.0;t
7867;75%;Philippines;1.0;t
30924;;Sao Tome and Principe;7.0;t
24016;100%;Bosnia and Herzegovina;29.0;f
18391;;Svalbard & Jan Mayen Islands;2.0;f
21054;;Russian Federation;1.0;t
34198;;United Kingdom;1.0;t
34714;100%;;2.0;t
38675;100%;Slovakia (Slovak Republic);16.0;t
43346;;Cocos (Keeling) Islands;1.0;f
54;;Turkmenistan;2.0;t
14264;;Malta;1.0;t
3576;;Uruguay;1.0;f
40105;;;1.0;t
19082;;Micronesia;1.0;f
17418;;Tunisia;1.0;t
48043;100%;;1.0;f
14015;;;1.0;t
43242;;Niue;1.0;t
27154;100%;Russian Federation;3.0;t
46318;100%;Rwanda;1.0;f
1050;;;1.0;f
30416;;;1.0;f
22147;80%;;2.0;f
29978;89%;Uzbekistan;26.0;f
37657;;Turkmenistan;1.0;t
38340;;;2.0;t
26641;;;1.0;f
26747;;;1.0;f
33671;90%;Brazil;1.0;f
16899;;;1.0;f
15412;;Svalbard & Jan Mayen Islands;1.0;t
41962;;Afghanistan;1.0;f
18673;;Guernsey;1.0;f
36516;;;1.0;t
8631;;;1.0;t
14026;;Cocos (Keeling) Islands;1.0;f
1012;;;1.0;f
42874;;Togo;1.0;f
26514;99%;Vietnam;10.0;f
26514;99%;Vietnam;10.0;f
26514;99%;Vietnam;10.0;f
23168;;Bouvet Island (Bouvetoya);3.0;t
45017;100%;Lithuania;1.0;t
32222;;Gambia;4.0;f
27460;50%;Denmark;2.0;f
26514;99%;Vietnam;10.0;f
48756;100%;Maldives;59.0;f
39882;;Somalia;1.0;f
26514;99%;Vietnam;10.0;f
26514;99%;Vietnam;10.0;f
231;;Barbados;1.0;f
22900;;Guinea;1.0;f
49468;100%;Kenya;1.0;t
43331;;;1.0;t
37054;;Sao Tome and Principe;1.0;t
15480;;Portugal;1.0;f
38340;;;2.0;t
7542;;Russian Federation;1.0;f
23429;;;1.0;f
34784;60%;Faroe Islands;19.0;t
33814;;Faroe Islands;9.0;f
12980;100%;Uzbekistan;3.0;t
9867;100%;Guernsey;1.0;t
36635;100%;Indonesia;10.0;f
38568;;Turks and Caicos Islands;4.0;f
18435;100%;;1.0;f
6505;;Brazil;1.0;f
49426;;;1.0;t
24747;100%;Nicaragua;6.0;f
2921;;Cuba;2.0;t
1088;;Turkmenistan;1.0;f
48855;;;1.0;t
33027;;;1.0;f
19393;;Russian Federation;2.0;f
19049;;Kiribati;2.0;t
24979;;;1.0;t
5813;90%;France;1.0;t
18351;;Micronesia;1.0;t
28841;;Guinea;1.0;t
49432;;Monaco;1.0;f
17544;67%;;1.0;t
47841;;Chad;1.0;t
29234;100%;Togo;9.0;t
34895;100%;Estonia;16.0;t
28235;;;1.0;t
32488;;Senegal;17.0;t
41290;;;1.0;f
20566;100%;Sao Tome and Principe;2.0;f
21313;;Kiribati;1.0;f
8225;95%;Barbados;31.0;f
7293;;Barbados;3.0;f
18375;50%;;1.0;t
18077;100%;Sao Tome and Principe;139.0;f
18077;100%;Sao Tome and Principe;139.0;f
18077;100%;Sao Tome and Principe;139.0;f
47640;;Denmark;1.0;f
16193;;;1.0;f
30000;;;1.0;t
28828;100%;Isle of Man;198.0;t
16530;100%;Senegal;3.0;f
6941;;Brazil;1.0;f
35039;;Turkmenistan;1.0;f
45055;;Brazil;3.0;t
48839;;Australia;1.0;t
29471;;;1.0;f
1041;;Lebanon;1.0;t
42681;;Georgia;4.0;f
38568;;Turks and Caicos Islands;4.0;f
47423;;Marshall Islands;1.0;t
38568;;Turks and Caicos Islands;4.0;f
37970;100%;;1.0;t
2295;100%;;1.0;f
69;;Canada;1.0;f
45042;;Guernsey;1.0;t
47447;;Portugal;2.0;f
39816;;;1.0;t
4330;94%;Ukraine;60.0;t
608;;Russian Federation;3.0;f
15541;;Puerto Rico;1.0;f
2613;;;2.0;t
37219;;;1.0;t
5328;;Sao Tome and Principe;1.0;f
31666;;;1.0;t
28762;;Korea;1.0;f
37785;;;1.0;f
11759;;;1.0;t
33531;100%;Mexico;1.0;f
9062;100%;Palestinian Territory;5.0;f
12742;100%;Nicaragua;2.0;t
47719;;;1.0;f
46639;;;1.0;f
5892;;Turkmenistan;1.0;t
15915;94%;;4.0;t
12264;100%;Slovakia (Slovak Republic);1.0;t
1244;100%;Ecuador;1.0;t
16795;;Andorra;2.0;t
22583;;Somalia;1.0;t
4235;;Bosnia and Herzegovina;3.0;f
14364;100%;Nauru;9.0;f
356;99%;Wallis and Futuna;32.0;t
7965;;Niue;1.0;f
49674;100%;Lebanon;1.0;f
19849;;Russian Federation;2.0;t
7491;;Kenya;1.0;t
20225;;;1.0;f
48877;;;1.0;f
4942;100%;;3.0;f
14022;100%;Uganda;1.0;t
41590;;Cocos (Keeling) Islands;1.0;f
36224;;;1.0;f
31538;;;1.0;t
4330;94%;Ukraine;60.0;t
39949;83%;Turks and Caicos Islands;1.0;t
41621;100%;;1.0;f
10745;100%;Faroe Islands;2.0;f
8156;;Russian Federation;3.0;f
7806;;Russian Federation;1.0;t
20117;;Faroe Islands;1.0;f
20848;;Saint Helena;1.0;t
13500;;Brazil;1.0;f
41983;90%;United Kingdom;1.0;f
24925;;;1.0;f
14310;;Faroe Islands;1.0;f
15780;;;1.0;t
41413;;;1.0;t
18238;;;2.0;t
9370;90%;Niue;2.0;t
9666;33%;;1.0;t
982;99%;Marshall Islands;32.0;f
24870;;Turks and Caicos Islands;1.0;f
14173;90%;Brazil;3.0;t
44293;;;1.0;f
46403;;;1.0;f
49069;;;1.0;f
35118;;Bouvet Island (Bouvetoya);1.0;t
468;;;1.0;f
